LMAN2L,81562,98.61247,81562,nan,,GNAQ,2776
TIPARP,25976,98.898026,25976,nan,,TBC1D24,57465
SUPT5H,6829,100.363464,6829,nan,,HCCS,3052
SDHA,6389,90.85643,6389,nan,,RBM34,23029
TECR,9524,100.67165,9524,nan,,FDFT1,2222
SMAD1,4086,96.71605,4086,nan,,SRP14,6727
NOP2,4839,96.345245,4839,nan,,SLC48A1,55652
PRR13,54458,101.02992,54458,nan,,UROD,7389
C18orf8,29919,107.12672,29919,nan,,MRE11A,nan
PAPSS1,9061,94.74824,9061,nan,,SURF4,6836
KLF10,7071,100.92258,7071,nan,,COMMD9,29099
RPS19,6223,77.88646,6223,nan,,APOBEC3B,9582
GNAQ,2776,98.88732,2776,nan,,LAMTOR4,389541
TBC1D24,57465,95.3764,57465,nan,,PTGR1,22949
HCCS,3052,107.14836,3052,nan,,RPS27,6232
RBM34,23029,100.22992,23029,nan,,CCZ1B,221960
FDFT1,2222,95.53125,2222,nan,,SIL1,64374
SRP14,6727,95.97848,6727,nan,,CMPK1,51727
SLC48A1,55652,98.38277,55652,nan,,RAD23A,5886
UROD,7389,97.80212,7389,nan,,HJURP,55355
MRE11A,nan,nan,nan,TRUE,,ITGA1,3672
SURF4,6836,99.84986,6836,nan,,CDK6,1021
COMMD9,29099,100.965126,29099,nan,,MCM2,4171
APOBEC3B,9582,109.77904,9582,nan,,PRCC,5546
LAMTOR4,389541,100.34814,389541,nan,,SKP1,6500
PTGR1,22949,98.05039,22949,nan,,UQCRH,7388
RPS27,6232,98.48305,6232,nan,,SQSTM1,8878
CCZ1B,221960,108.10292,221960,nan,,MPP5,64398
SIL1,64374,98.024666,64374,nan,,DCBLD2,131566
CMPK1,51727,94.676956,51727,nan,,TOP1,7150
RAD23A,5886,96.651054,5886,nan,,TARDBP,23435
HJURP,55355,101.864624,55355,nan,,PRKCA,5578
ITGA1,3672,99.93783,3672,nan,,RNF34,80196
CDK6,1021,98.55057,1021,nan,,GUK1,2987
MCM2,4171,95.99165,4171,nan,,GLB1,2720
PRCC,5546,95.358215,5546,nan,,SYNC,81493
SKP1,6500,96.71222,6500,nan,,MFSD1,64747
UQCRH,7388,108.680466,7388,nan,,USP40,55230
SQSTM1,8878,98.325676,8878,nan,,TRA2A,29896
MPP5,64398,96.94011,64398,nan,,SLC35A1,10559
DCBLD2,131566,96.46857,131566,nan,,TMSB4XP8,7117
TOP1,7150,95.4935,7150,nan,,RPL5,6125
TARDBP,23435,94.1084,23435,nan,,YBX1,4904
PRKCA,5578,98.363976,5578,nan,,RNF111,54778
RNF34,80196,96.8995,80196,nan,,ARL2,402
GUK1,2987,98.29643,2987,nan,,RP11-126K1.8,nan
GLB1,2720,94.759094,2720,nan,,EIF4A3,9775
SYNC,81493,100.3233,81493,nan,,MAP4K3,8491
MFSD1,64747,95.48224,64747,nan,,ANXA11,311
USP40,55230,98.54806,55230,nan,,C16orf80,nan
TRA2A,29896,94.35567,29896,nan,,MET,4233
SLC35A1,10559,100.501495,10559,nan,,PPP2R5E,5529
TMSB4XP8,7117,38.54493,7117,nan,,DDX24,57062
TMSB4XP8,ENSG00000187653,37.570847,nan,nan,,CFI,3426
RPL5,6125,87.34218,6125,nan,,ECI2,10455
YBX1,4904,97.1668,4904,nan,,NDUFB2,4708
RNF111,54778,96.87524,54778,nan,,PTBP2,58155
ARL2,402,99.03658,402,nan,,TCEB1,nan
RP11-126K1.8,nan,nan,nan,TRUE,,MORN2,729967
EIF4A3,9775,97.98288,9775,nan,,NDUFA13,51079
MAP4K3,8491,96.228325,8491,nan,,IDS,3423
ANXA11,311,98.501884,311,nan,,RPL35,11224
C16orf80,nan,nan,nan,TRUE,,UHRF2,115426
MET,4233,100.24824,4233,nan,,POLR2I,5438
PPP2R5E,5529,98.27195,5529,nan,,ANAPC15,25906
DDX24,57062,98.247765,57062,nan,,C9orf41,nan
CFI,3426,97.885765,3426,nan,,AP1AR,55435
ECI2,10455,99.87519,10455,nan,,HSDL2,84263
NDUFB2,4708,97.39882,4708,nan,,MELK,9833
PTBP2,58155,97.20579,58155,nan,,ISG15,9636
TCEB1,nan,nan,nan,TRUE,,GALK2,2585
MORN2,729967,98.26474,729967,nan,,CNP,1267
NDUFA13,51079,99.735245,51079,nan,,HDLBP,3069
IDS,3423,99.73361,3423,nan,,CRTAP,10491
RPL35,11224,92.64307,11224,nan,,ERI3,79033
UHRF2,115426,95.81348,115426,nan,,C2CD5,9847
POLR2I,5438,98.3721,5438,nan,,GPATCH8,23131
ANAPC15,25906,99.078926,25906,nan,,LSM10,84967
C9orf41,nan,nan,nan,TRUE,,P4HA2,8974
AP1AR,55435,100.511024,55435,nan,,CWF19L1,55280
HSDL2,84263,94.62725,84263,nan,,IGFBP4,3487
MELK,9833,97.80212,9833,nan,,MYO19,80179
ISG15,9636,103.84406,9636,nan,,DDT,1652
GALK2,2585,96.004814,2585,nan,,KIF9,64147
CNP,1267,100.309166,1267,nan,,TOP2B,7155
HDLBP,3069,96.81547,3069,nan,,GORASP1,64689
CRTAP,10491,96.712746,10491,nan,,PRPF38B,55119
ERI3,79033,97.2675,79033,nan,,IMMP1L,196294
C2CD5,9847,97.890755,9847,nan,,MRPL47,57129
GPATCH8,23131,96.54259,23131,nan,,DRAM2,128338
LSM10,84967,97.03652,84967,nan,,MTMR2,8898
P4HA2,8974,96.40575,8974,nan,,RBX1,9978
CWF19L1,55280,98.52484,55280,nan,,DNAJC13,23317
IGFBP4,3487,98.64748,3487,nan,,GRHPR,9380
MYO19,80179,97.03652,80179,nan,,PHF19,26147
DDT,1652,103.4842,1652,nan,,FAM76A,199870
KIF9,64147,99.8907,64147,nan,,FTSJ1,24140
TOP2B,7155,93.9383,7155,nan,,GPS1,2873
GORASP1,64689,100.00628,64689,nan,,LNPEP,4012
PRPF38B,55119,96.626236,55119,nan,,MTPAP,55149
IMMP1L,196294,95.55663,196294,nan,,SMARCC1,6599
MRPL47,57129,98.00038,57129,nan,,TMEM222,84065
DRAM2,128338,98.73491,128338,nan,,CA5BP1,340591
MTMR2,8898,97.43156,8898,nan,,PAFAH1B1,5048
RBX1,9978,97.1668,9978,nan,,MTF2,22823
DNAJC13,23317,99.053566,23317,nan,,GMNN,51053
GRHPR,9380,96.84685,9380,nan,,SETX,23064
PHF19,26147,97.44061,26147,nan,,DYNLT3,6990
FAM76A,199870,99.8907,199870,nan,,YWHAZ,7534
FTSJ1,24140,99.25697,24140,nan,,EIF4B,1975
GPS1,2873,96.19719,2873,nan,,TEAD1,7003
LNPEP,4012,97.91057,4012,nan,,XPOT,11260
MTPAP,55149,97.84115,55149,nan,,RPL30,6156
SMARCC1,6599,95.93226,6599,nan,,CEP55,55165
TMEM222,84065,100.27742,84065,nan,,FLRT3,23767
CA5BP1,340591,36.85509,340591,nan,,DHX36,170506
PAFAH1B1,5048,95.48224,5048,nan,,CHD9,80205
MTF2,22823,98.06125,22823,nan,,SMAD3,4088
GMNN,51053,97.895454,51053,nan,,C5orf28,nan
SETX,23064,98.39511,23064,nan,,PABPC4,8761
DYNLT3,6990,96.94966,6990,nan,,ERGIC1,57222
YWHAZ,7534,97.18051,7534,nan,,CENPF,1063
EIF4B,1975,98.59328,1975,nan,,RPL32,6161
TEAD1,7003,96.57915,7003,nan,,SMC2,10592
XPOT,11260,95.66565,11260,nan,,RPL36AL,6166
RPL30,6156,96.68896,6156,nan,,SRGN,5552
CEP55,55165,94.90223,55165,nan,,CCNT2,905
FLRT3,23767,96.63017,23767,nan,,KPNA4,3840
DHX36,170506,98.07963,170506,nan,,RP11-462G2.1,nan
CHD9,80205,98.135666,80205,nan,,UPK3BL,nan
SMAD3,4088,97.87945,4088,nan,,LINC00998,ENSG00000214194
C5orf28,nan,nan,nan,TRUE,,RNFT1,51136
PABPC4,8761,95.83939,8761,nan,,NHP2,55651
ERGIC1,57222,97.01051,57222,nan,,RBCK1,10616
CENPF,1063,98.61811,1063,nan,,RPP21,79897
RPL32,6161,82.11976,6161,nan,,NPTN,27020
SMC2,10592,95.80391,10592,nan,,SIKE1,80143
RPL36AL,6166,103.50756,6166,nan,,LSM14A,26065
SRGN,5552,96.8021,5552,nan,,ARPC2,10109
CCNT2,905,98.358345,905,nan,,PIGS,94005
KPNA4,3840,96.74834,3840,nan,,PRDX3,10935
RP11-462G2.1,nan,nan,nan,TRUE,,CBFB,865
UPK3BL,nan,nan,nan,TRUE,,PSMA3,5684
LINC00998,ENSG00000214194,114.35897,nan,nan,,FAM117B,150864
RNFT1,51136,98.57982,51136,nan,,SNHG5,ENSG00000203875
NHP2,55651,98.722275,55651,nan,,PGM1,5236
RBCK1,10616,97.13758,10616,nan,,MTRF1L,54516
RPP21,79897,100.03921,79897,nan,,WDR44,54521
NPTN,27020,95.157524,27020,nan,,OFD1,8481
SIKE1,80143,97.752266,80143,nan,,EXOC5,10640
LSM14A,26065,98.13394,26065,nan,,11-Sep,nan
ARPC2,10109,96.40354,10109,nan,,C14orf142,nan
PIGS,94005,97.89823,94005,nan,,FAM134C,nan
PRDX3,10935,98.763306,10935,nan,,APOA1BP,nan
CBFB,865,97.20579,865,nan,,TROVE2,6738
PSMA3,5684,94.69033,5684,nan,,HNRNPA1P48,642659
FAM117B,150864,98.59394,150864,nan,,CTB-13H5.1,nan
SNHG5,ENSG00000203875,116.492516,nan,nan,,SLC25A4,291
SNHG5,387066,112.40501,387066,nan,,SQRDL,nan
PGM1,5236,96.43886,5236,nan,,SMEK2,nan
MTRF1L,54516,101.26611,54516,nan,,MRPS24,64951
WDR44,54521,99.87519,54521,nan,,LDHAP4,158222
OFD1,8481,96.968185,8481,nan,,WDR1,9948
EXOC5,10640,94.745735,10640,nan,,RAB22A,57403
11-Sep,nan,nan,nan,TRUE,,TIMP1,7076
C14orf142,nan,nan,nan,TRUE,,PDE8A,5151
FAM134C,nan,nan,nan,TRUE,,CRNKL1,51340
APOA1BP,nan,nan,nan,TRUE,,COX6C,1345
TROVE2,6738,95.492935,6738,nan,,ACOT7,11332
HNRNPA1P48,642659,37.558445,642659,nan,,ANXA2,302
HNRNPA1P48,ENSG00000224578,37.558445,nan,nan,,MED6,10001
CTB-13H5.1,nan,nan,nan,TRUE,,ZNF300,91975
SLC25A4,291,99.68508,291,nan,,CDC26,246184
SQRDL,nan,nan,nan,TRUE,,TXLNA,200081
SMEK2,nan,nan,nan,TRUE,,AAED1,195827
MRPS24,64951,100.0065,64951,nan,,DYNC1I2,1781
LDHAP4,158222,36.930336,158222,nan,,CSF2,1437
LDHAP4,ENSG00000214110,36.930336,nan,nan,,RNU4-46P,107048985
WDR1,9948,98.7458,9948,nan,,GNAS,2778
RAB22A,57403,100.04987,57403,nan,,MSTO1,55154
TIMP1,7076,99.4524,7076,nan,,NDFIP1,80762
PDE8A,5151,100.67729,5151,nan,,LRRFIP2,9209
CRNKL1,51340,96.272354,51340,nan,,IL10RB,3588
COX6C,1345,105.73815,1345,nan,,RPS19BP1,91582
ACOT7,11332,94.541664,11332,nan,,FAM126A,84668
ANXA2,302,96.43886,302,nan,,GTF3C6,112495
MED6,10001,94.82389,10001,nan,,RMND5A,64795
ZNF300,91975,103.95168,91975,nan,,BROX,148362
CDC26,246184,98.518005,246184,nan,,SAR1B,51128
TXLNA,200081,95.49175,200081,nan,,KNOP1,400506
AAED1,195827,98.649216,195827,nan,,HDAC9,9734
DYNC1I2,1781,97.89823,1781,nan,,KTN1,3895
CSF2,1437,101.661224,1437,nan,,CD74,972
RNU4-46P,107048985,38.57441,107048985,nan,,ARF5,381
RNU4-46P,ENSG00000222750,37.56897,nan,nan,,DNAJC3,5611
GNAS,2778,98.3721,2778,nan,,RN7SL1,6029
MSTO1,55154,98.76615,55154,nan,,TMEM43,79188
NDFIP1,80762,96.54259,80762,nan,,CALR,811
LRRFIP2,9209,98.33916,9209,nan,,UXT,8409
IL10RB,3588,100.02547,3588,nan,,GCLC,2729
RPS19BP1,91582,101.04059,91582,nan,,NEU1,4758
FAM126A,84668,94.541664,84668,nan,,RP11-543P15.1,nan
GTF3C6,112495,98.86854,112495,nan,,NDUFA5,4698
RMND5A,64795,96.81152,64795,nan,,USMG5,84833
BROX,148362,96.54648,148362,nan,,PLA2G16,11145
SAR1B,51128,100.06046,51128,nan,,UBL7,84993
KNOP1,400506,100.95427,400506,nan,,NF1,4763
HDAC9,9734,96.592896,9734,nan,,DDIT4,54541
KTN1,3895,96.3644,3895,nan,,CDS2,8760
CD74,972,101.70377,972,nan,,GOLGA4,2803
ARF5,381,101.690414,381,nan,,SMC1A,8243
DNAJC3,5611,97.77347,5611,nan,,SLC38A6,145389
RN7SL1,6029,116.6112,6029,nan,,NUDT3,11165
TMEM43,79188,99.912415,79188,nan,,LPGAT1,9926
CALR,811,100.95427,811,nan,,GRAMD3,nan
UXT,8409,98.1171,8409,nan,,LSM12,124801
GCLC,2729,97.587006,2729,nan,,ITGB1,3688
NEU1,4758,96.3147,4758,nan,,SLC4A2,6522
RP11-543P15.1,nan,nan,nan,TRUE,,WAC,51322
NDUFA5,4698,97.43156,4698,nan,,MTG1,92170
USMG5,84833,95.6238,84833,nan,,RFXANK,8625
PLA2G16,11145,109.01573,11145,nan,,CEBPZ,10153
UBL7,84993,96.26087,84993,nan,,RABEPK,10244
NF1,4763,95.84526,4763,nan,,UQCRB,7381
DDIT4,54541,98.57982,54541,nan,,GULP1,51454
CDS2,8760,98.0187,8760,nan,,LYRM4,57128
GOLGA4,2803,98.59328,2803,nan,,FAM64A,nan
SMC1A,8243,96.626236,8243,nan,,EXOSC7,23016
SLC38A6,145389,96.80488,145389,nan,,NRSN2,80023
NUDT3,11165,101.411705,11165,nan,,USP1,7398
LPGAT1,9926,95.159485,9926,nan,,RPAIN,84268
GRAMD3,nan,nan,nan,TRUE,,COPS3,8533
LSM12,124801,104.00878,124801,nan,,PTEN,5728
ITGB1,3688,95.50513,3688,nan,,ABCC5,10057
SLC4A2,6522,99.961044,6522,nan,,NPM1P27,100422243
WAC,51322,96.419685,51322,nan,,RPF2,84154
MTG1,92170,95.99165,92170,nan,,MTFR2,113115
RFXANK,8625,96.28933,8625,nan,,ENO1,2023
CEBPZ,10153,94.96991,10153,nan,,PPIA,5478
RABEPK,10244,98.88895,10244,nan,,GADD45GIP1,90480
UQCRB,7381,103.89673,7381,nan,,SLC25A26,115286
GULP1,51454,100.29079,51454,nan,,CC2D2A,57545
LYRM4,57128,102.94663,57128,nan,,ECE2,9718
FAM64A,nan,nan,nan,TRUE,,AL590762.1,ENSG00000213018
EXOSC7,23016,95.79797,23016,nan,,HSPA4L,22824
NRSN2,80023,103.93331,80023,nan,,MRPS15,64960
USP1,7398,96.84685,7398,nan,,CASC5,nan
RPAIN,84268,95.51487,84268,nan,,RBM26,64062
COPS3,8533,99.86866,8533,nan,,CFLAR,8837
PTEN,5728,95.85746,5728,nan,,ASNS,440
ABCC5,10057,98.6341,10057,nan,,ACADM,34
NPM1P27,100422243,38.62286,100422243,nan,,NAE1,8883
NPM1P27,ENSG00000249353,37.531265,nan,nan,,THYN1,29087
RPF2,84154,96.20851,84154,nan,,SLMO2,nan
MTFR2,113115,97.98362,113115,nan,,HSD17B12,51144
ENO1,2023,96.98711,2023,nan,,CD46,4179
PPIA,5478,94.96995,5478,nan,,TMA7,51372
GADD45GIP1,90480,99.05953,90480,nan,,SEL1L,6400
SLC25A26,115286,98.85624,115286,nan,,CETN3,1070
CC2D2A,57545,97.972,57545,nan,,ZNF585A,199704
ECE2,9718,100.67168,9718,nan,,EIF1B,10289
AL590762.1,ENSG00000213018,119.57353,nan,nan,,NPC2,10577
HSPA4L,22824,95.248726,22824,nan,,RAB30-AS1,100506233
MRPS15,64960,96.96795,64960,nan,,NAP1L4,4676
CASC5,nan,nan,nan,TRUE,,RAB34,83871
RBM26,64062,98.2815,64062,nan,,IFI27L2,83982
CFLAR,8837,97.13123,8837,nan,,HIST1H2BC,8347
ASNS,440,95.49175,440,nan,,SLC4A7,9497
ACADM,34,96.87655,34,nan,,PDZK1IP1,10158
NAE1,8883,98.08596,8883,nan,,DDX39A,10212
THYN1,29087,95.20618,29087,nan,,NIPSNAP1,8508
SLMO2,nan,nan,nan,TRUE,,SLC44A2,57153
HSD17B12,51144,96.25352,51144,nan,,TCEB2,nan
CD46,4179,101.72215,4179,nan,,PBRM1,55193
TMA7,51372,106.27615,51372,nan,,XRRA1,143570
SEL1L,6400,98.47218,6400,nan,,STRA13,nan
CETN3,1070,98.501884,1070,nan,,AC007347.1,ENSG00000261049
ZNF585A,199704,110.06016,199704,nan,,OXSM,54995
EIF1B,10289,97.23449,10289,nan,,ABHD5,51099
NPC2,10577,96.92272,10577,nan,,MT-ND6,nan
RAB30-AS1,100506233,114.35897,100506233,nan,,MAGED2,10916
NAP1L4,4676,97.21642,4676,nan,,GPI,2821
RAB34,83871,100.69505,83871,nan,,GOLPH3,64083
IFI27L2,83982,106.39436,83982,nan,,EIF4G2,1982
HIST1H2BC,8347,119.42425,8347,nan,,EXOSC1,51013
SLC4A7,9497,99.04441,9497,nan,,SLC25A24,29957
PDZK1IP1,10158,99.37797,10158,nan,,RNFT2,84900
DDX39A,10212,102.01089,10212,nan,,CEP57,9702
NIPSNAP1,8508,97.87382,8508,nan,,MPV17,4358
SLC44A2,57153,97.60979,57153,nan,,NGLY1,55768
TCEB2,nan,nan,nan,TRUE,,DNAJC19,131118
PBRM1,55193,97.62327,55193,nan,,NEDD4,4734
XRRA1,143570,99.169975,143570,nan,,B3GAT3,26229
STRA13,nan,nan,nan,TRUE,,GNB2L1,nan
AC007347.1,ENSG00000261049,119.53162,nan,nan,,ACTR10,55860
OXSM,54995,97.42345,54995,nan,,ANXA1,301
ABHD5,51099,98.18274,51099,nan,,ISG20,3669
MT-ND6,nan,nan,nan,TRUE,,CPNE1,8904
MAGED2,10916,102.31201,10916,nan,,C6orf62,81688
GPI,2821,97.05919,2821,nan,,SENP5,205564
GOLPH3,64083,97.89662,64083,nan,,RP1-241P17.4,nan
EIF4G2,1982,98.3753,1982,nan,,NUSAP1,51203
EXOSC1,51013,97.36676,51013,nan,,DCTN4,51164
SLC25A24,29957,98.13394,29957,nan,,ACTR2,10097
RNFT2,84900,97.242195,84900,nan,,PDCD6IP,10015
CEP57,9702,98.856674,9702,nan,,NARS2,79731
MPV17,4358,99.078926,4358,nan,,CTB-63M22.1,nan
NGLY1,55768,98.29643,55768,nan,,PBX3,5090
DNAJC19,131118,97.43156,131118,nan,,CBWD3,445571
NEDD4,4734,100.64533,4734,nan,,RPL22L1,200916
B3GAT3,26229,95.53125,26229,nan,,CSTB,1476
GNB2L1,nan,nan,nan,TRUE,,ZNF32,7580
ACTR10,55860,93.88151,55860,nan,,RHOBTB3,22836
ANXA1,301,96.83033,301,nan,,ZWINT,11130
ISG20,3669,105.62013,3669,nan,,PRKAG2,51422
CPNE1,8904,101.75481,8904,nan,,CBWD1,55871
C6orf62,81688,116.49426,81688,nan,,LUZP1,7798
SENP5,205564,97.6594,205564,nan,,RP11-192N10.2,nan
RP1-241P17.4,nan,nan,nan,TRUE,,TIMM17B,10245
NUSAP1,51203,97.22111,51203,nan,,CDC20,991
DCTN4,51164,96.248116,51164,nan,,ZFAS1,441951
ACTR2,10097,98.2815,10097,nan,,IKZF5,64376
PDCD6IP,10015,98.82416,10015,nan,,MT-RNR2,nan
NARS2,79731,97.8094,79731,nan,,MPHOSPH9,10198
CTB-63M22.1,nan,nan,nan,TRUE,,PROS1,5627
PBX3,5090,97.156334,5090,nan,,SFXN4,119559
CBWD3,445571,104.46801,445571,nan,,ZFP91,80829
RPL22L1,200916,97.88012,200916,nan,,TMEM69,51249
CSTB,1476,98.39511,1476,nan,,PFDN2,5202
ZNF32,7580,97.9555,7580,nan,,UFL1,23376
RHOBTB3,22836,96.5281,22836,nan,,SNRNP40,9410
ZWINT,11130,96.58478,11130,nan,,PDCL,5082
PRKAG2,51422,102.86407,51422,nan,,ATP2B1,490
CBWD1,55871,106.96991,55871,nan,,RPL29,6159
LUZP1,7798,96.12333,7798,nan,,LDHA,3939
RP11-192N10.2,nan,nan,nan,TRUE,,TXNDC17,84817
TIMM17B,10245,98.228935,10245,nan,,TRAK2,66008
CDC20,991,97.21642,991,nan,,MRPS6,64968
ZFAS1,441951,109.797356,441951,nan,,ATP5A1,498
IKZF5,64376,99.65709,64376,nan,,RPS29,6235
MT-RNR2,nan,nan,nan,TRUE,,RAB11FIP1,80223
MPHOSPH9,10198,98.51204,10198,nan,,CMC2,56942
PROS1,5627,96.89027,5627,nan,,PXK,54899
SFXN4,119559,99.14715,119559,nan,,ZFP62,643836
ZFP91,80829,97.67921,80829,nan,,FAM204A,63877
TMEM69,51249,99.12083,51249,nan,,TMEM106C,79022
PFDN2,5202,96.51091,5202,nan,,MALL,7851
UFL1,23376,96.71605,23376,nan,,PFKP,5214
SNRNP40,9410,97.51305,9410,nan,,NUDT1,4521
PDCL,5082,97.60979,5082,nan,,TFG,10342
ATP2B1,490,99.62791,490,nan,,GOLIM4,27333
RPL29,6159,94.99281,6159,nan,,IQCK,124152
LDHA,3939,103.051094,3939,nan,,DIABLO,56616
TXNDC17,84817,100.639,84817,nan,,CDK1,983
TRAK2,66008,96.94011,66008,nan,,GPSM2,29899
MRPS6,64968,99.74314,64968,nan,,CNOT6,57472
ATP5A1,498,99.442764,498,nan,,TMEM177,80775
RPS29,6235,99.30086,6235,nan,,PSMD9,5715
RAB11FIP1,80223,100.2288,80223,nan,,EEF1A1,1915
CMC2,56942,96.99277,56942,nan,,ARF1,375
PXK,54899,96.42885,54899,nan,,PLP2,5355
ZFP62,643836,105.00575,643836,nan,,LEPROTL1,23484
FAM204A,63877,96.56018,63877,nan,,MRPL55,128308
TMEM106C,79022,97.57804,79022,nan,,GALNT10,55568
MALL,7851,99.57121,7851,nan,,PPA1,5464
PFKP,5214,99.16411,5214,nan,,EMC3,55831
NUDT1,4521,97.01051,4521,nan,,MICAL2,9645
TFG,10342,96.84685,10342,nan,,WARS2,10352
GOLIM4,27333,98.911964,27333,nan,,MPC1,51660
IQCK,124152,98.08596,124152,nan,,EYA3,2140
DIABLO,56616,98.89859,56616,nan,,APITD1,nan
CDK1,983,97.35009,983,nan,,SLC31A1,1317
GPSM2,29899,94.6764,29899,nan,,SLC33A1,9197
CNOT6,57472,94.994354,57472,nan,,SMIM12,113444
TMEM177,80775,98.46816,80775,nan,,DCTN1,1639
PSMD9,5715,97.353386,5715,nan,,CTPS1,1503
EEF1A1,1915,98.6996,1915,nan,,TRAPPC2L,51693
ARF1,375,96.560616,375,nan,,HMGN1,3150
PLP2,5355,100.22992,5355,nan,,NOP16,51491
LEPROTL1,23484,97.895454,23484,nan,,TLK1,9874
MRPL55,128308,98.85577,128308,nan,,SLC25A5,292
GALNT10,55568,98.093765,55568,nan,,RASEF,158158
PPA1,5464,99.034134,5464,nan,,SHFM1,nan
EMC3,55831,97.45554,55831,nan,,SSR2,6746
MICAL2,9645,99.11851,9645,nan,,NCLN,56926
WARS2,10352,95.123634,10352,nan,,PILRB,29990
MPC1,51660,97.76192,51660,nan,,C11orf48,nan
EYA3,2140,97.42345,2140,nan,,AMD1,262
APITD1,nan,nan,nan,TRUE,,KIF2A,3796
SLC31A1,1317,99.0289,1317,nan,,GOT2,2806
SLC33A1,9197,99.25697,9197,nan,,MT-CO2,nan
SMIM12,113444,97.85463,113444,nan,,UBE2L3,7332
DCTN1,1639,97.02389,1639,nan,,TYK2,7297
CTPS1,1503,96.60356,1503,nan,,SEC14L1,6397
TRAPPC2L,51693,99.36078,51693,nan,,PLSCR1,5359
HMGN1,3150,98.093094,3150,nan,,CISD1,55847
NOP16,51491,100.90559,51491,nan,,NDUFA2,4695
TLK1,9874,99.69517,9874,nan,,HUS1,3364
SLC25A5,292,101.78983,292,nan,,AP3S1,1176
RASEF,158158,96.32103,158158,nan,,PTPRA,5786
SHFM1,nan,nan,nan,TRUE,,TFRC,7037
SSR2,6746,97.14082,6746,nan,,MED28,80306
NCLN,56926,96.66743,56926,nan,,BOD1,91272
PILRB,29990,109.82323,29990,nan,,RAB9A,9367
C11orf48,nan,nan,nan,TRUE,,ZNF317,57693
AMD1,262,97.61613,262,nan,,ISG20L2,81875
KIF2A,3796,99.03485,3796,nan,,APPL1,26060
GOT2,2806,97.13506,2806,nan,,NOP10,55505
MT-CO2,nan,nan,nan,TRUE,,DDX3X,1654
UBE2L3,7332,97.00408,7332,nan,,SPIDR,23514
TYK2,7297,99.25697,7297,nan,,PPP4R1,9989
SEC14L1,6397,99.428986,6397,nan,,NKAP,79576
PLSCR1,5359,108.85608,5359,nan,,PAAF1,80227
CISD1,55847,97.623924,55847,nan,,ODF2L,57489
NDUFA2,4695,96.28933,4695,nan,,RBMX,27316
HUS1,3364,100.948456,3364,nan,,RMI1,80010
AP3S1,1176,96.836845,1176,nan,,PLIN3,10226
PTPRA,5786,98.20155,5786,nan,,CD99,4267
TFRC,7037,97.591415,7037,nan,,ZMYM6,9204
MED28,80306,98.05039,80306,nan,,SMIM15,643155
BOD1,91272,98.18274,91272,nan,,TVP23B,51030
RAB9A,9367,99.17158,9367,nan,,ARSJ,79642
ZNF317,57693,100.9972,57693,nan,,MEAF6,64769
ISG20L2,81875,97.20579,81875,nan,,HNRNPA1,3178
APPL1,26060,97.23622,26060,nan,,RALBP1,10928
NOP10,55505,100.17915,55505,nan,,TALDO1,6888
DDX3X,1654,98.499435,1654,nan,,CARS,833
SPIDR,23514,97.64809,23514,nan,,C7orf73,647087
PPP4R1,9989,95.68103,9989,nan,,RPS10,6204
NKAP,79576,97.60979,79576,nan,,HNRNPF,3185
PAAF1,80227,98.06125,80227,nan,,DPCD,25911
ODF2L,57489,100.99699,57489,nan,,RAB27A,5873
RBMX,27316,97.30722,27316,nan,,ATP6V1E1,529
RMI1,80010,97.89823,80010,nan,,RABL5,nan
PLIN3,10226,102.45947,10226,nan,,SPTBN1,6711
CD99,4267,102.13316,4267,nan,,C11orf54,28970
ZMYM6,9204,100.47284,9204,nan,,NIT2,56954
SMIM15,643155,97.55482,643155,nan,,MBOAT1,154141
TVP23B,51030,105.116776,51030,nan,,MAP1B,4131
ARSJ,79642,97.89852,79642,nan,,THOC3,84321
MEAF6,64769,97.962006,64769,nan,,SHC1,6464
HNRNPA1,3178,98.57982,3178,nan,,CXorf56,63932
RALBP1,10928,94.65975,10928,nan,,SNX24,28966
TALDO1,6888,97.88012,6888,nan,,STAG3L4,64940
CARS,833,97.53187,833,nan,,TMEM128,85013
C7orf73,647087,116.46962,647087,nan,,PPIL1,51645
RPS10,6204,91.34033,6204,nan,,NUCKS1,64710
HNRNPF,3185,107.0648,3185,nan,,WDR77,79084
DPCD,25911,98.60165,25911,nan,,TIMM17A,10440
RAB27A,5873,96.17401,5873,nan,,GTF2H2B,ENSG00000226259
ATP6V1E1,529,97.45282,529,nan,,POLR2M,81488
RABL5,nan,nan,nan,TRUE,,TMEM183A,92703
SPTBN1,6711,94.66732,6711,nan,,MALAT1,ENSG00000278217
C11orf54,28970,108.83755,28970,nan,,HNMT,3176
NIT2,56954,97.36676,56954,nan,,MLLT10,8028
MBOAT1,154141,96.712746,154141,nan,,FKBP3,2287
MAP1B,4131,96.78046,4131,nan,,PPA2,27068
THOC3,84321,96.39987,84321,nan,,FAT1,2195
SHC1,6464,98.499435,6464,nan,,CREB5,9586
CXorf56,63932,116.45749,63932,nan,,LINC00493,nan
SNX24,28966,96.272354,28966,nan,,PCMTD2,55251
STAG3L4,64940,37.558445,64940,nan,,PSENEN,55851
TMEM128,85013,97.10589,85013,nan,,GLO1,2739
PPIL1,51645,93.37081,51645,nan,,HILPDA,29923
NUCKS1,64710,97.661095,64710,nan,,ZHX1,11244
